 11 1021.935080 3.857E-25 5.528E-02.06480.331 2105.86670.630.012400          0 0 0          0 0 0 13  8  6       12  3  9      5552433018856718 9    27.0   25.0
 11 1023.547765 2.144E-28 1.804E-07.05680.315 1201.92100.560.006200          0 0 0          0 0 0  9  9  0        9  2  7      444233443230712210    57.0   57.0
 11 1024.644577 7.100E-27 1.888E-02.05200.283 2915.87380.390.008400          0 1 0          0 1 0 12  5  8       11  0 11      5552434418846722 8    75.0   69.0
 11 1024.704487 1.901E-28 2.952E+00.01740.195 4554.65090.410.004000          0 1 0          0 1 0 18  2 16       17  1 17      34423344322971 5 9    37.0   35.0
 11 1024.838109 5.702E-28 2.952E+00.01730.195 4554.64990.410.002200          0 1 0          0 1 0 18  3 16       17  0 17      44423344322971 5 9   111.0  105.0
 11 1025.230640 3.999E-30 6.971E-02.05700.298 4480.39110.480.012100          0 2 0          0 2 0 11  6  6       10  1  9      4442334432287122 8    23.0   21.0
 11 1025.376737 1.311E-29 2.167E-03.03170.208 3822.24340.38-.004292          0 1 0          0 0 0 16  3 14       16  6 11      44423344323171 511    99.0   99.0
 11 1025.737806 2.450E-28 1.530E-01.03840.281 4038.40280.39-.006500          0 1 0          0 1 0 12 10  3       11  7  4      4442334432297122 9    75.0   69.0
 11 1025.789708 8.170E-29 1.530E-01.03580.281 4038.35080.39-.008000          0 1 0          0 1 0 12 10  2       11  7  5      3442334432297122 9    25.0   23.0
 11 1025.958503 6.777E-27 2.310E-02.04640.163 2740.42040.76-.011600          0 0 0          0 0 0 12 12  0       11  9  3      3552434418856718 9    25.0   23.0
 11 1025.966110 2.033E-26 2.310E-02.04640.163 2740.42040.76-.011600          0 0 0          0 0 0 12 12  1       11  9  2      4552433018856718 9    75.0   69.0
 11 1026.435271 1.951E-29 1.329E-03.02900.208 3639.53690.38-.000500          0 0 0          0 0 0 16 10  7       16  5 12      34423344323171 511    99.0   99.0
 11 1026.971605 2.078E-29 8.081E-03.04500.265 3940.51830.39-.014816          0 2 0          0 1 0 12  2 11       12  5  8      4442334432297122 8    75.0   75.0
 11 1027.684076 2.066E-27 1.256E-04.05530.305 1875.46130.51-.015262          0 1 0          0 0 0 10  1  9       10  6  4      5552434418846722 8    21.0   21.0
 11 1027.961983 8.324E-29 4.616E-01.07580.333 4381.73540.57-.010858          0 3 0          0 2 0  7  1  6        8  4  5      4442334432287122 7    45.0   51.0
 11 1028.271700 3.711E-24 4.065E-03.06340.297 1293.63370.740.021780          0 0 0          0 0 0 11  7  4       10  2  9      555342301874661829    69.0   63.0
 11 1028.312540 1.109E-24 9.917E-03.06120.336 1411.64180.57-.005874          0 1 0          0 0 0  7  3  5        8  6  2      555843301884 122 8    15.0   17.0
 11 1028.685370 1.747E-24 1.768E-02.05680.283 1557.84360.690.006050          0 0 0          0 0 0 13  5  9       12  0 12      555643301885 11829    27.0   25.0
 11 1028.698026 1.453E-28 5.436E-03.06570.281 3441.03880.48-.000566          0 2 0          0 1 0 11  0 11       11  3  8      4442334432297122 8    69.0   69.0
 11 1029.459225 3.619E-27 2.734E-02.06470.329 3144.57810.240.000800          0 1 0          0 1 0 13  4  9       12  1 12      4552434418846722 8    81.0   75.0
 11 1029.496420 3.945E-24 1.814E-03.06540.302 1114.54930.730.007650          0 0 0          0 0 0 11  6  5       10  1 10      556644301874 11829    69.0   63.0
 11 1029.697390 2.267E-24 5.085E-02.07860.397 1874.97270.510.001150          0 1 0          0 0 0  9  3  6       10  6  5      558843301874 12229    57.0   63.0
 11 1029.719710 1.969E-26 1.913E-02.07760.390 2572.13940.61-.007904          0 2 0          0 1 0  6  1  6        7  4  3      5552433018846722 8    39.0   45.0
 11 1030.457555 9.107E-30 1.044E-05.02650.281 2740.42040.39-.008172          0 1 0          0 0 0 12  4  9       11  9  2      544233443231712211    75.0   69.0
 11 1030.544650 2.138E-24 3.657E-01.06480.306 2105.86670.390.000090          0 1 0          0 0 0 11  2 10       12  3  9      556643301874 12229    23.0   25.0
 11 1031.462254 2.143E-27 9.831E-04.06740.333 2495.16580.560.004500          0 1 0          0 1 0  9  7  2        8  2  7      5442334432287122 8    57.0   51.0
