 21 2101.481685 3.467E-30 1.858E-01.07080.096 4459.66210.73-.005674       3 0 0 12       3 0 0 01                    P 24e     4377641827 5 4 5 7    47.0   49.0
 21 2101.483272 5.517E-30 5.194E-02.07260.100 4063.49800.70-.002143       2 5 5 02       1 4 4 02                    P 20e     3377641927 5 4 5 7    39.0   41.0
 21 2101.495099 2.310E-29 3.846E-01.06710.075 4363.94920.73-.002341       2 4 4 01       1 3 3 01                    P 48f     3377641927 5 4 5 7    95.0   97.0
 21 2101.498081 9.317E-30 9.690E-03.05880.063 3928.33400.64-.003167       1 2 2 01       0 1 1 01                    Q 91e     3377541927 5 4 5 7   183.0  183.0
 21 2101.502704 1.487E-27 9.628E-03.06490.068 2808.24800.69-.002584       2 1 1 02       1 0 0 02                    R 62e     5377741827 5 4 5 7   127.0  125.0
 21 2101.522843 1.261E-27 8.185E-02.06910.091 3124.74120.75-.005825       1 2 2 12       1 2 2 01                    P 30e     4377641827 5 4 5 7    59.0   61.0
 21 2101.573759 4.467E-28 7.374E-02.06270.066 3504.58620.66-.004506       2 1 1 01       0 2 2 01                    P 74e     4377641827 5 4 5 7   147.0  149.0
 21 2101.597505 4.115E-28 4.089E-01.06690.073 3792.55420.73-.002352       3 1 1 01       2 0 0 01                    P 50e     3377741827 5 4 5 7    99.0  101.0
 21 2101.599977 6.957E-25 3.172E-02.07770.105 1470.11880.69-.001980       2 1 1 01       1 0 0 01                    P 14e     5377641827 5 4 5 7    27.0   29.0
 21 2101.622929 1.151E-25 6.292E-03.08530.114 1357.06450.74-.001683       1 3 3 01       0 2 2 01                    P  7f     4377741827 5 4 5 7    13.0   15.0
 21 2101.638330 2.045E-29 1.261E-01.06750.077 4146.14010.75-.003879       4 0 0 02       2 1 1 02                    P 45e     4377641827 5 4 5 7    89.0   91.0
 21 2101.642186 2.444E-29 2.984E-01.06700.074 4304.41260.73-.002348       1 6 6 01       0 5 5 01                    P 49e     3377741927 5 4 5 7    97.0   99.0
 21 2101.653975 5.183E-29 4.457E-02.07500.102 3548.88790.69-.005221       1 3 3 12       1 3 3 01                    R 16f     4377641827 5 4 5 7    35.0   33.0
 21 2101.658094 4.841E-29 1.503E-01.06810.081 3980.51030.76-.005947       2 1 1 13       2 1 1 02                    P 40f     4377641827 5 4 5 7    79.0   81.0
 21 2101.691117 3.478E-26 5.726E-02.07020.095 2330.56910.73-.002226       2 2 2 01       1 1 1 01                    P 25e     4377641827 5 4 5 7    49.0   51.0
 21 2101.706487 4.393E-30 7.339E-01.06550.069 4881.18160.70-.002460       3 2 2 01       2 1 1 01                    P 59e     3377741927 5 4 5 7   117.0  119.0
 21 2101.712782 1.012E-30 4.164E-05.06820.085 3069.00440.76-.002296       2 3 3 02       2 0 0 03                    P 36e     3377641827 5 4 5 7    71.0   73.0
 21 2101.757947 1.203E-29 1.235E-02.08710.116 3347.17900.76-.001340       3 2 2 02       2 1 1 02                    R  4f     3377741927 5 4 5 7    11.0    9.0
 21 2101.814236 1.321E-30 8.331E-03.06680.073 4180.81790.73-.002392       3 2 2 03       2 1 1 03                    R 50f     3377741927 5 4 5 7   103.0  101.0
 21 2101.836134 2.112E-30 2.380E-02.06810.083 4234.92920.76-.003819       2 1 1 11       0 2 2 11                    P 38f     5377641827 5 4 5 7    75.0   77.0
 21 2101.871579 3.292E-26 5.154E-02.07050.096 2311.61250.73-.002207       2 2 2 01       1 1 1 01                    P 24f     4377541827 5 4 5 7    47.0   49.0
 21 2101.880901 1.869E-30 4.821E-05.07020.095 2904.83200.73-.002183       3 1 1 02       2 0 0 02                    R 24e     4377541827 5 4 5 7    51.0   49.0
 21 2101.884541 5.072E-30 9.304E-02.08430.112 4029.83370.73-.003986       2 2 2 13       2 2 2 02                    R  7f     3377841827 5 4 5 7    17.0   15.0
 21 2101.885486 4.738E-30 9.699E-03.05840.063 4072.01490.64-.003215       1 2 2 01       0 1 1 01                    Q 93e     3377541927 5 4 5 7   187.0  187.0
 21 2101.908174 6.207E-30 3.929E-01.06640.071 4663.11130.72-.002396       3 2 2 01       2 1 1 01                    P 54f     3377741927 5 4 5 7   107.0  109.0
 21 2101.932649 1.530E-27 1.162E-01.06820.085 3195.04690.76-.002296       1 5 5 01       0 4 4 01                    P 36e     3377641827 5 4 5 7    71.0   73.0
 21 2101.990520 1.477E-24 1.970E-03.08090.108  710.41630.70-.001697       1 2 2 01       0 1 1 01                    R 10f     5377741827 5 4 5 7    23.0   21.0
 21 2101.992336 3.804E-26 3.817E-02.07150.098 2201.75370.71-.002170       1 4 4 01       0 3 3 01                    P 22f     4377641827 5 4 5 7    43.0   45.0
 21 2102.001816 1.972E-28 2.733E-03.07880.106 2646.16210.69-.001790       2 3 3 02       1 2 2 02                    R 12e     3377741827 5 4 5 7    27.0   25.0
 21 2102.011002 1.162E-27 1.347E-01.06820.085 3282.01370.76-.002296       2 3 3 01       1 2 2 01                    P 36e     3377641927 5 4 5 7    71.0   73.0
 21 2102.027095 1.863E-30 3.197E-02.08090.108 4059.58110.70-.001799       3 3 3 02       2 2 2 02                    P 11f     3377741927 5 4 5 7    21.0   23.0
 21 2102.044666 1.497E-29 4.013E-02.06360.067 4069.35330.67-.006803       1 1 1 12       1 1 1 01                    P 71e     3377641927 5 4 5 7   141.0  143.0
 21 2102.131550 2.783E-30 9.428E-02.07690.104 4279.58840.69-.004975       2 2 2 12       2 2 2 01                    R 14e     4377641827 5 4 5 7    31.0   29.0
 21 2102.230133 2.616E-29 3.708E-01.06730.075 4326.35550.74-.002336       2 4 4 01       1 3 3 01                    P 47e     3377641927 5 4 5 7    93.0   95.0
 21 2102.260759 5.222E-30 4.804E-02.07320.100 4047.76860.70-.002134       2 5 5 02       1 4 4 02                    P 19f     3377641927 5 4 5 7    37.0   39.0
 21 2102.280958 6.527E-28 2.558E-01.06500.068 3648.94750.69-.004183       3 0 0 01       1 1 1 01                    P 63e     3377741927 5 4 5 7   125.0  127.0
 21 2102.283790 2.373E-30 9.709E-03.05800.063 4218.76420.64-.003259       1 2 2 01       0 1 1 01                    Q 95e     3377541927 5 4 5 7   191.0  191.0
 21 2102.298141 4.796E-30 9.550E-02.07570.103 4170.23630.69-.002070       4 1 1 02       3 0 0 02                    P 16e     3377641927 5 4 5 7    31.0   33.0
 21 2102.308400 7.334E-29 1.991E-01.06810.082 3947.47660.76-.005942       2 1 1 13       2 1 1 02                    P 39e     4377641827 5 4 5 7    77.0   79.0
 21 2102.313659 1.037E-30 6.494E-03.06610.070 4198.35110.71-.002454       1 2 2 11       0 1 1 11                    R 55f     4377741827 5 4 5 7   113.0  111.0
 21 2102.347677 5.152E-29 4.475E-02.07420.101 3562.22070.69-.005323       1 3 3 12       1 3 3 01                    R 17e     4377641827 5 4 5 7    37.0   35.0
 21 2102.389179 2.781E-29 2.877E-01.06710.075 4265.89060.73-.002341       1 6 6 01       0 5 5 01                    P 48f     3377641927 5 4 5 7    95.0   97.0
 21 2102.400869 7.773E-26 4.893E-03.08630.115 1351.58130.75-.001650       1 3 3 01       0 2 2 01                    P  6e     4377741827 5 4 5 7    11.0   13.0
 21 2102.435690 1.360E-27 8.159E-02.06930.092 3101.27420.75-.005818       1 2 2 12       1 2 2 01                    P 29f     4377641827 5 4 5 7    57.0   59.0
 21 2102.449148 7.830E-24 3.087E-02.06840.086 1159.37020.76-.003813       2 0 0 01       0 1 1 01                    P 35e     5377641827 5 4 5 7    69.0   71.0
 21 2102.540147 5.561E-28 8.792E-04.06830.086 2398.36040.76-.002264       2 2 2 02       1 1 1 02                    R 34f     4377641827 5 4 5 7    71.0   69.0
 21 2102.540922 3.680E-29 8.024E-02.06080.064 4059.12870.65-.004780       2 1 1 01       0 2 2 01                    P 83f     4377641827 5 4 5 7   165.0  167.0
 21 2102.574718 1.167E-29 1.034E-02.08620.115 3351.05640.75-.001352       3 2 2 02       2 1 1 02                    R  5e     3377741927 5 4 5 7    13.0   11.0
 21 2102.616156 1.134E-29 1.457E-03.08320.111 3031.91820.71-.002611       2 0 0 11       0 1 1 11                    R  8e     5377841827 5 4 5 7    19.0   17.0
 21 2102.632053 5.602E-30 9.485E-02.08320.111 4036.09640.72-.004133       2 2 2 13       2 2 2 02                    R  8e     3377841827 5 4 5 7    19.0   17.0
 21 2102.684373 1.632E-27 1.112E-01.06830.086 3166.77150.76-.002296       1 5 5 01       0 4 4 01                    P 35f     3377641827 5 4 5 7    69.0   71.0
 21 2102.692482 2.713E-30 2.187E-02.06840.086 4148.73730.76-.003813       2 1 1 11       0 2 2 11                    P 35e     4377641827 5 4 5 7    69.0   71.0
 21 2102.693177 1.170E-30 9.716E-03.05770.062 4368.57960.65-.003299       1 2 2 01       0 1 1 01                    Q 97e     3377541927 5 4 5 7   195.0  195.0
 21 2102.700961 1.742E-30 6.578E-03.06710.075 4062.78050.74-.002355       3 2 2 03       2 1 1 03                    R 47e     3377641927 5 4 5 7    97.0   95.0
 21 2102.716390 4.253E-29 9.050E-02.06380.067 4018.79980.67-.006765       1 1 1 12       1 1 1 01                    P 70f     4377641827 5 4 5 7   139.0  141.0
 21 2102.725341 1.235E-27 1.285E-01.06830.086 3253.87130.76-.002296       2 3 3 01       1 2 2 01                    P 35f     3377641927 5 4 5 7    69.0   71.0
 21 2102.756432 3.708E-26 3.591E-02.07200.099 2184.49490.71-.002152       1 4 4 01       0 3 3 01                    P 21e     4377641827 5 4 5 7    41.0   43.0
 21 2102.764613 5.302E-29 1.633E-01.06870.088 3938.53880.76-.005879       2 1 1 12       2 1 1 01                    P 33e     4377641827 5 4 5 7    65.0   67.0
 21 2102.769347 1.007E-29 7.740E-02.06690.073 4217.30860.73-.003936       4 0 0 03       2 1 1 03                    P 51e     3377741927 5 4 5 7   101.0  103.0
 21 2102.793914 1.641E-28 2.226E-03.07770.105 2656.35110.69-.001827       2 3 3 02       1 2 2 02                    R 13f     4377641827 5 4 5 7    29.0   27.0
 21 2102.799933 1.564E-30 2.847E-02.08200.109 4050.97020.70-.001764       3 3 3 02       2 2 2 02                    P 10e     3377841927 5 4 5 7    19.0   21.0
 21 2102.812899 2.804E-30 9.454E-02.07590.103 4291.33640.69-.005105       2 2 2 12       2 2 2 01                    R 15f     3377641827 5 4 5 7    33.0   31.0
 21 2102.814696 1.949E-24 2.093E-04.06850.088  411.92250.76-.002270       1 1 1 01       0 0 0 01                    R 32e     5377641827 5 4 5 7    67.0   65.0
 21 2102.818881 4.600E-30 2.069E-01.06820.083 4519.54590.76-.005935       3 0 0 14       3 0 0 03                    P 38e     4377641827 5 4 5 7    75.0   77.0
 21 2102.820442 1.038E-30 1.206E-01.06340.067 4847.53120.67-.006842       2 0 0 12       2 0 0 01                    P 72e     4377641827 5 4 5 7   143.0  145.0
 21 2102.820487 5.167E-28 7.350E-04.06840.087 2370.69800.76-.002266       2 2 2 02       1 1 1 02                    R 33e     4377641827 5 4 5 7    69.0   67.0
 21 2102.860726 1.330E-24 1.702E-03.07980.107  718.94190.69-.001758       1 2 2 01       0 1 1 01                    R 11e     4377741827 5 4 5 7    25.0   23.0
 21 2102.900430 2.424E-30 5.027E-06.06630.071 2546.03640.71-.002439       1 3 3 01       1 0 0 01                    R 54e     4377741827 5 4 5 7   111.0  109.0
 21 2102.963058 2.948E-29 3.574E-01.06740.076 4289.54590.74-.002333       2 4 4 01       1 3 3 01                    P 46f     3377641927 5 4 5 7    91.0   93.0
 21 2102.974113 1.056E-27 1.073E-02.06450.067 2907.11130.68-.002624       2 1 1 02       1 0 0 02                    R 64e     4377741827 5 4 5 7   131.0  129.0
 21 2103.036471 5.084E-29 4.490E-02.07350.100 3576.33720.70-.005393       1 3 3 12       1 3 3 01                    R 18f     4377641827 5 4 5 7    39.0   37.0
 21 2103.038767 4.886E-30 4.422E-02.07390.101 4032.82500.69-.002115       2 5 5 02       1 4 4 02                    P 18e     3377641927 5 4 5 7    35.0   37.0
 21 2103.089976 6.071E-30 6.751E-01.06590.070 4790.01710.70-.002436       3 2 2 01       2 1 1 01                    P 57e     3377741927 5 4 5 7   113.0  115.0
 21 2103.137084 3.148E-29 2.771E-01.06730.075 4228.15230.74-.002336       1 6 6 01       0 5 5 01                    P 47e     3377641927 5 4 5 7    93.0   95.0
 21 2103.140333 2.507E-29 1.157E-01.06770.079 4076.81080.75-.003848       4 0 0 02       2 1 1 02                    P 43e     4377641827 5 4 5 7    85.0   87.0
 21 2103.142819 3.465E-26 5.165E-02.07100.097 2292.32350.72-.002188       2 2 2 01       1 1 1 01                    P 23e     4377641827 5 4 5 7    45.0   47.0
